2018-02-16;Dr.E.Boekmanschool;Amsterdam;groep 1/2;24;Invaller via detacheringsbureau;
2018-02-14;KBS Jeanne d'Arc;'t Harde;groep 1/2;22;Invaller via detacheringsbureau;
2018-02-12;Daltonschool Rijnsweerd;Utrecht;groep 8;29;Parttimer komt extra dag terug;
2018-02-16;Comeniusschool;Zeist;groep 3b;23;Onbevoegde voor de klas;
2018-02-06;O.b.s. Twekkelerveld;Enschede;groep 5/6;20;Invaller via detacheringsbureau;
2018-02-13;Daltonschool Rijnsweerd;Utrecht;groep 3;29;Directie of IB-er etc...;
2018-02-16;Comeniusschool;Zeist;groep 5a;30;Parttimer komt extra dag terug;
2018-02-14;Daltonschool Rijnsweerd;Utrecht;groep 7;27;Parttimer komt extra dag terug;
2018-02-08;KC Het Bossche Broek;'s-Hertogenbosch;groep 5;25;Anders of combinatie;
2018-02-09;KC Het Bossche Broek;'s-Hertogenbosch;groep 5;25;Directie of IB-er etc...;
2018-02-08;O.b.s. Twekkelerveld;Enschede;groep 4;24;Parttimer komt extra dag terug;
2018-02-16;De Contrabas;Capelle aan den IJssel;groep 6;26;Directie of IB-er etc...;
2018-02-14;O.b.s. Twekkelerveld;Enschede;groep 5/6;20;Invaller via detacheringsbureau;
2018-02-15;O.b.s. Twekkelerveld;Enschede;groep 4;23;Directie of IB-er etc...;
2018-02-05;KC Het Bossche Broek;'s-Hertogenbosch;groep 1-2;28;Klas verdelen;
2018-02-14;Daltonschool Rijnsweerd;Utrecht;groep 1/2;24;Parttimer komt extra dag terug;
2018-02-16;ODS De Zeppelin;Barendrecht;groep 7-8;29;Onbevoegde voor de klas;
2018-02-16;Boulevard410;Amersfoort;groep 6;17;Invaller via detacheringsbureau;
2018-02-12;Daltonschool Rijnsweerd;Utrecht;groep 3;29;Anders of combinatie;
2018-02-14;Daltonschool Rijnsweerd;Utrecht;groep 1/2;24;Anders of combinatie;
2018-02-16;Boulevard410;Amersfoort;groep 8;17;Anders of combinatie;
2018-02-16;Boulevard410;Amersfoort;groep 4;17;Anders of combinatie;
2018-02-13;Daltonschool Rijnsweerd;Utrecht;groep 8;29;Parttimer komt extra dag terug;
2018-02-16;Sint Bavoschool - Revius;Haarlem;groep 3;20;Parttimer komt extra dag terug;
2018-02-16;Sint Bavoschool - Revius;Haarlem;groep 4;26;Invaller via detacheringsbureau;
2018-02-16;Sint Bavoschool - Revius;Haarlem;groep 5/6;26;Klas verdelen;
2018-02-16;Obs De Bosweide;Ridderkerk;groep 6/7;24;Parttimer komt extra dag terug;
2018-02-16;De Gantel;Den Haag;groep 4;28;Klas verdelen;
2018-02-12;OBS de Slinge;Oldemarkt;groep 7-8;15;Directie of IB-er etc...;
2018-01-17;Generaal van den Boschschool;Willemsoord;groep 1-2;24;Directie of IB-er etc...;
2018-02-16;De Doorbraak;Warmenhuizen;groep 7;30;Klas verdelen;
2018-02-12;IKC De Delta;Almere;groep 7/8;21;Onbevoegde voor de klas;
2018-02-13;IKC De Delta;Almere;groep 7/8;21;Onbevoegde voor de klas;
2018-02-16;IKC De Delta;Almere;groep 1/2;28;Onbevoegde voor de klas;
2018-02-15;Jozefschool;De Goorn;groep 4;27;Klas verdelen;
2018-02-16;KBs De Regenboog;Woerden;groep 1-2;28;Klas naar huis sturen;
2018-02-15;Jozefschool;De Goorn;groep 3a;28;Onbevoegde voor de klas;
2018-02-16;Europaschool;Amsterdam;groep 1/2a;25;Klas verdelen;
2018-02-01;Da Costaschool;Bodegraven;groep 1;16;Directie of IB-er etc...;
2018-02-05;Da Costaschool;Bodegraven;groep 4;34;Parttimer komt extra dag terug;
2018-02-06;Da Costaschool;Bodegraven;groep 4;34;Directie of IB-er etc...;
2018-02-15;Obs de cirkel;Haarlem;groep 1/2 c;25;Onbevoegde voor de klas;
2018-02-16;Obs de cirkel;Haarlem;groep 1/2 c;25;Onbevoegde voor de klas;
2018-02-08;Obs de cirkel;Haarlem;groep 1/2 c;25;Onbevoegde voor de klas;
2018-02-16;Ayundo;Assendelft;groep 3;26;Klas naar huis sturen;
2018-02-09;Obs de cirkel;Haarlem;groep 1/2 c;25;Onbevoegde voor de klas;
2018-02-15;De Piramide;Koog aan de Zaan;groep 5;23;Anders of combinatie;
2018-02-16;obs Burght;Amsterdam;groep 4;24;Gepensioneerde voor de klas;
2018-02-16;Jenaplan Wittevrouwen;Utrecht;groep 1/2;23;Klas naar huis sturen;
2018-02-16;Jenaplan Wittevrouwen;Utrecht;groep 5/6;28;Klas verdelen;
2018-02-16;Jenaplan Wittevrouwen;Utrecht.;groep 3/4;28;Invaller via detacheringsbureau;
2018-02-16;OBS Ter Borch;Eelderwolde;groep 3b;30;Klas naar huis sturen;
2018-02-16;OBS Ter Borch;Eelderwolde;groep 5b;24;Klas naar huis sturen;
2018-02-14;Huibersschool;Amsterdam;groep 8;18;Anders of combinatie;
2018-02-15;Huibersschool;Amsterdam;groep 8;18;Anders of combinatie;
2018-02-16;Huibersschool;Amsterdam;groep 8;18;Anders of combinatie;
2018-02-16;Openbare daltonbasisschool de horizon;Amsterdam;groep 3;25;Directie of IB-er etc...;
2018-02-07;Huibersschool;Amsterdam;groep 1/2;24;Parttimer komt extra dag terug;
2018-02-06;Huibersschool;Amsterdam;groep 1/2;24;Anders of combinatie;
2018-02-16;GBS Eben Haëzer;Ureterp;groep 8;21;Klas naar huis sturen;
2018-02-07;Obs Het Oelebred;Tynaarlo;groep 7-8;34;Directie of IB-er etc...;
2018-02-15;OBS van Rijckevorsel;Hoek van Holland;groep 1/2;18;Klas naar huis sturen;
2018-02-06;de Achtbaan;Almere;groep 5;21;Directie of IB-er etc...;
2018-02-16;OBS van rijckevorsel;Hoek van holland;groep 1/2;18;Onbevoegde voor de klas;
2018-02-06;de Achtbaan;Almere;groep 6;21;Klas verdelen;
2018-02-14;OBS van Rijckevorsel;Hoek van holland;groep 1/2;18;Parttimer komt extra dag terug;
2018-02-06;de Achtbaan;Almere;groep 8;21;Klas naar huis sturen;
2018-02-07;de Achtbaan;Almere;groep 6;21;Klas verdelen;
2018-02-08;de Achtbaan;Almere;groep 6;21;Klas verdelen;
2018-02-09;de Achtbaan;Almere;groep 8;21;Anders of combinatie;
2018-02-12;de Achtbaan;Almere;groep 8;21;Invaller via detacheringsbureau;
2018-02-16;Anne Frankschool;Groningen;groep 2/3;25;Klas naar huis sturen;
2018-02-16;De Oase;Utrecht;groep 1/2;24;Klas verdelen;
2018-02-02;De Burijn;Alkmaar;groep 1/2;24;Onbevoegde voor de klas;
2018-02-16;De Burijn;Alkmaar;groep 1/2;24;Directie of IB-er etc...;
2018-01-30;Prs. Julianaschool;'s Heerenbroek;groep 1/2;26;Onbevoegde voor de klas;
2018-01-31;Prs. Julianaschool;'s Heerenbroek;groep 1/2;26;Onbevoegde voor de klas;
2018-02-01;Prs. Julianaschool;'s Heerenbroek;groep 1/2;26;Onbevoegde voor de klas;
2018-02-05;Prs. Julianaschool;'s Heerenbroek;groep 1/2;26;Onbevoegde voor de klas;
2018-02-06;Prs. Julianaschool;'s Heerenbroek;groep 1/2;26;Onbevoegde voor de klas;
2018-02-07;Prs. Julianaschool;'s Heerenbroek;groep 1/2;26;Onbevoegde voor de klas;
2018-02-08;Prs. Julianaschool;'s Heerenbroek;groep 1/2;26;Onbevoegde voor de klas;
2018-02-09;Prs. Julianaschool;'s Heerenbroek;groep 1/2;26;Onbevoegde voor de klas;
2018-02-14;Prs. Julianaschool;'s Heerenbroek;groep 3/4;25;Parttimer komt extra dag terug;
2018-02-15;Prs. Julianaschool;'s Heerenbroek;groep 3/4;25;Onbevoegde voor de klas;
2018-02-16;Prs. Julianaschool;'s Heerenbroek;groep 3/4;25;Parttimer komt extra dag terug;
2018-02-15;odab Westerschool;Wildervank;groep 1-2;27;Parttimer komt extra dag terug;
2018-02-15;odab Westerschool;Wildervank;groep 4;22;Parttimer komt extra dag terug;
2018-02-16;odab Westerschool;Wildervank;groep 1-2;27;Parttimer komt extra dag terug;
2018-02-16;Obs De 9 Wieken;Winsum;groep 6/7;26;Klas naar huis sturen;
2018-02-15;Obs De 9 Wieken;Winsum;groep 6/7;26;Klas naar huis sturen;
2018-02-15;Dr. H. Bavinckschool.nl;Utrecht;groep 5/6;29;Gepensioneerde voor de klas;
2018-02-08;Obs De 9 Wieken;Winsum;groep 6/7;26;Parttimer komt extra dag terug;
2018-02-15;CBS De Adelaar;Wolvega;groep 4/5;26;Klas verdelen;
2018-02-16;CBS De Adelaar;Wolvega;groep 4/5;26;Klas verdelen;
2018-02-16;CBS De Pream;De Knipe;groep 1/2/3;8;Klas verdelen;
2018-02-16;Kindcentrum Theo Thijssen;Assen;groep 1/2;24;Onbevoegde voor de klas;
2018-02-16;De Brandaris;Hoofddorp;groep groep8;27;Parttimer komt extra dag terug;
2018-02-16;Kindcentrum Theo Thijssen;Assen;groep 3;27;Parttimer komt extra dag terug;
2018-02-16;De Brandaris;Hoofddorp;groep 5;20;Onbevoegde voor de klas;
2018-02-15;DE Twilling;Stiens;groep 5/6;25;Klas naar huis sturen;
2018-02-16;DE Twilling;Stiens;groep 4/5;30;Klas naar huis sturen;
2018-02-16;Westerparkschool;Amsterdam;groep 1/2;20;Klas naar huis sturen;
2018-02-16;Westerparkschool;Amsterdam;groep 8;21;Invaller via detacheringsbureau;
2018-02-16;Westerparkschool;Amsterdam;groep 1/2;20;Directie of IB-er etc...;
2018-02-16;Willem van Oranje;Haarlem;groep 1/2;20;Klas verdelen;
2018-02-16;De Hieksteen;Roden;groep 7;24;Klas naar huis sturen;
2018-02-16;Westerparkschool;Amsterdam;groep 1/2;19;Parttimer komt extra dag terug;
2018-02-15;SBO de Bonte Vlinder;Den Haag;groep 7;17;Klas verdelen;
2018-02-16;Prins Willem Alexander school;Rotterdam Zuid;groep 4;24;Klas verdelen;
2018-01-17;De Windroos;Wijk bij Duurstede;groep 7/8;24;Directie of IB-er etc...;
2018-01-18;de Windroos;Wijk bij Duurstede;groep 7/8;24;Klas verdelen;
2018-01-19;de Windroos;Wijk bij Duurstede;groep groep7/8;24;Directie of IB-er etc...;
2018-02-16;Het Avontuur;Almere;groep 1/2;26;Anders of combinatie;
2018-01-22;de Windroos;Wijk bij Duurstede;groep 7/8;24;Klas naar huis sturen;
2018-01-22;de Windroos;Wijk bij duurstede;groep 1/2;18;Klas naar huis sturen;
2018-01-23;De Windroos;Wijk bij Duurstede;groep groep1/2;18;Parttimer komt extra dag terug;
2018-01-25;De Windroos;Wijk bij duurstede;groep groep1/2;18;Klas verdelen;
2018-01-26;De Windroos;Wijk bij Duurstede;groep 1/2;18;Klas verdelen;
2018-02-16;Tamarinde;Zaandam;groep 1/2;24;Invaller via detacheringsbureau;
2018-01-26;De Windroos;Wijk bij Duurstede;groep 7/8;24;Klas naar huis sturen;
2018-02-16;OBS De Vijverste;Vries;groep 2;21;Klas naar huis sturen;
2018-02-16;Tamarinde;Zaandam;groep 6/7;27;Invaller via detacheringsbureau;
2018-02-16;De Vlieger;Den Haag;groep 6;29;Klas verdelen;
2018-01-26;de Windroos;Wijk bij Duurstede;groep 7/8;24;Directie of IB-er etc...;
2018-01-29;de Windroos;Wijk bij Duurstede;groep 1/2;18;Klas verdelen;
2018-02-15;Kindcentrum Theo Thijssen;Assen;groep 1/2;24;Onbevoegde voor de klas;
2018-01-30;de Windroos;Wijk bij Duurstede;groep 1/2;18;Parttimer komt extra dag terug;
2018-02-15;Kindcentrum Theo Thijssen;Assen;groep 4;32;Parttimer komt extra dag terug;
2018-02-01;De Windroos;Wijk bij Duurstede;groep groep1/2;18;Klas verdelen;
2018-02-16;Daltonschool De Meer;Amsterdam;groep 1/2;26;Klas naar huis sturen;
2018-02-16;CBS de MarsWeijde;Hardenberg;groep 2;24;Parttimer komt extra dag terug;
2018-02-02;De Windroos;Wijk bij Duurstede;groep 1/2;18;Klas verdelen;
2018-02-05;de Windroos;Wijk bij duurstede;groep 1/2;18;Klas verdelen;
2018-02-16;Daltonschool De Meer;Amsterdam;groep 6;26;Klas naar huis sturen;
2018-02-16;PCB Koningin Juliana;Ermelo;groep 4;18;Klas naar huis sturen;
2018-02-15;CBS De Wegwijzer;2e exloermond;groep 7/8;14;Directie of IB-er etc...;
2018-02-16;CBS De Wegwijzer;2e exloermond;groep 7/8;14;Klas naar huis sturen;
2018-02-14;SBO de Poldervaart;Schiedam;groep 56 en 7;30;Klas naar huis sturen;
2018-02-12;Montessorischool De Linde;Amstelveen;groep 6-7-8;25;Anders of combinatie;
2018-02-13;Montessorischool De Linde;Amstelveen;groep 3-4-5;25;Onbevoegde voor de klas;
2018-02-16;cns;staphorst;groep 3;26;Klas verdelen;
2018-02-12;De Wissel;Houten;groep 6;12;Invaller via detacheringsbureau;
2018-02-12;De Wissel;Houten;groep 7;13;Invaller via detacheringsbureau;
2018-02-16;Dr J Botkeskoalle;Damwoude;groep 2;20;Directie of IB-er etc...;
2018-02-13;De Wissel;Houten;groep 6;12;Klas verdelen;
2018-02-13;De Wissel;Houten;groep 7;13;Invaller via detacheringsbureau;
2018-02-15;OBS Uniek;Ede;groep 7;24;Directie of IB-er etc...;
2018-02-16;OBS Uniek;Ede;groep 7;24;Anders of combinatie;
2018-02-14;De Wissel;Houten;groep 7;13;Anders of combinatie;
2018-02-15;Dr J Botkeskoalle;Damwoude;groep 4;24;Onbevoegde voor de klas;
2018-02-15;cns;staphorst;groep 1;24;Onbevoegde voor de klas;
2018-02-15;De Kievit;Maartensdijk;groep 5/6;18;Anders of combinatie;
2018-02-15;De Wissel;Houten;groep 8;13;Invaller via detacheringsbureau;
2018-02-16;De Kievit;Maartensdijk;groep 5/6;18;Klas verdelen;
2018-02-15;obs Burght;Amsterdam;groep 4;24;Gepensioneerde voor de klas;
2018-02-14;De duizend eilanden;Noord scharwoude;groep 7;28;Parttimer komt extra dag terug;
2018-02-16;De duizend eilanden;Noord scharwoude;groep 7;28;Parttimer komt extra dag terug;
2018-02-16;Obs de Compositie;Almere;groep 5;29;Klas naar huis sturen;
2018-02-16;Obs de Compositie;Almere;groep 5;27;Klas naar huis sturen;
2018-02-16;Burg. Westerbeek van Eertenschool;Varik;groep 7/8;24;Anders of combinatie;
2018-02-16;Damiaanschool kerckebosch;Zeist;groep 8;27;Anders of combinatie;
2018-02-16;Obs de Compositie;Almere;groep 6;31;Gepensioneerde voor de klas;
2018-02-16;Obs de Compositie;Almere;groep 4;21;Parttimer komt extra dag terug;
2018-02-16;De Piramide;Koog aan de Zaan;groep 5;23;Anders of combinatie;
2018-02-16;KBS AOS de Linderte;Raalte;groep 4;25;Directie of IB-er etc...;
2018-02-15;De Rank;Alphen aan den Rijn;groep 3;27;Gepensioneerde voor de klas;
2018-02-15;De Rank;Alphen a/d Rijn;groep 1/2;27;Onbevoegde voor de klas;
2018-02-16;De Rank;Alphen a/d Rijn;groep 1/2;27;Onbevoegde voor de klas;
2018-02-16;De Rank;Alphen aan den Rijn;groep 3;27;Gepensioneerde voor de klas;
2018-02-15;De Duinroos locatie Zanderij;Katwijk;groep 5a;28;Klas naar huis sturen;
2018-02-15;De Duinroos locatie Zanderij;Katwijk;groep 6b;28;Klas naar huis sturen;
2018-02-16;De Duinroos locatie Zanderij;Katwijk;groep 8b;28;Klas naar huis sturen;
2018-02-16;SBO De Súdwester;Sneek;groep groep4;14;Klas naar huis sturen;
2018-02-13;Willibrordschool;Vleuten;groep 4;25;Anders of combinatie;
2018-02-14;Willibrordschool;Vleuten;groep 4;25;Directie of IB-er etc...;
2018-02-15;Willibrordschool;Vleuten;groep 1/2;28;Parttimer komt extra dag terug;
2018-02-15;Willibrordschool;Vleuten;groep 1/2;28;Anders of combinatie;
2018-02-16;Willibrordschool;Vleuten;groep 5/6;25;Klas naar huis sturen;
2018-02-16;Willibrordschool;Vleuten;groep 1/2;28;Klas naar huis sturen;
2018-02-16;Willibrordschool;Vleuten;groep 1/2;28;Directie of IB-er etc...;
2018-02-14;Montessorischool;Houten;groep 1-2;18;Klas naar huis sturen;
2018-02-16;Borgmanschool;Groningen;groep 3;22;Klas naar huis sturen;
2018-02-16;obs Babylon;Rotterdam;groep greop 7/8;20;Klas naar huis sturen;
2018-02-16;De Fontein Lijsterhof;Barneveld;groep 6;25;Directie of IB-er etc...;
2018-02-16;cbs De Hoeksteen;Roden;groep 7;24;Klas naar huis sturen;
2018-02-16;De Graankorrel;Kudelstaart;groep 1;11;Onbevoegde voor de klas;
2018-02-16;De Graankorrel;Kudelstaart;groep 3;20;Parttimer komt extra dag terug;
2018-02-16;Sbo dr. Bekenkampschool;Groningen;groep 5;17;Directie of IB-er etc...;
2018-02-15;SO Kleurryk;Drachten;groep bb oranje;13;Onbevoegde voor de klas;
2018-02-15;Kisveld;Neede;groep 1/2;15;Parttimer komt extra dag terug;
2018-02-15;OBS De Piramide;Amsterdam;groep 4+5;25;Directie of IB-er etc...;
2018-02-16;OBS De Piramide;Amsterdam;groep 4 + 5;25;Directie of IB-er etc...;
2018-02-15;Beatrixschool;Pijnacker;groep 1/2;30;Invaller via detacheringsbureau;
2018-02-16;Beatrixschool;Pijnacker;groep 1/2;30;Onbevoegde voor de klas;
2018-02-16;Sint Nicolaasschool;Haren;groep 8;31;Anders of combinatie;
2018-02-16;Sint Nicolaasschool;Haren;groep 50;29;Anders of combinatie;
2018-02-16;Sint Nicolaasschool;Haren;groep 4;29;Anders of combinatie;
2018-02-19;De Klaroen;Maarssen;groep 8a;25;Onbevoegde voor de klas;
2018-02-16;De Brink;Amsterdam;groep 8;24;Klas naar huis sturen;
2018-02-16;De Brink;Amsterdam;groep 4;24;Klas verdelen;
2018-02-16;Daltonschool De Meer;Amsterdam;groep 1-2;28;Klas naar huis sturen;
2018-02-16;Daltonschool De Meer;Amsterdam;groep 6;25;Klas naar huis sturen;
2018-02-16;Daltonschool De Meer;Amsterdam;groep 8;28;Klas naar huis sturen;
2018-02-16;P.C.B.S. de Driemaster;Hoek van Holland;groep 6;20;Anders of combinatie;
2018-02-16;SBO Tijstroom;Zaandam;groep 3/4;12;Klas verdelen;
2018-02-13;Sprankel;Borne;groep 4;19;Parttimer komt extra dag terug;
2018-02-15;Sprankel;Borne;groep groep5/6;24;Onbevoegde voor de klas;
2018-02-16;Sprankel;Borne;groep groep5/6;24;Onbevoegde voor de klas;
2018-02-16;Jenaplanschool de Kring;Oegstgeest;groep 4,5,6 & 1,2;40;Klas verdelen;
2018-02-16;De Ranonkel;Purmerend;groep 4;25;Klas naar huis sturen;
2018-02-16;OBS Jules Verne;Hoorn;groep nieuwkomers 2;15;Klas naar huis sturen;
2018-02-16;OBS Jules Verne;Hoorn;groep 3/4;24;Klas naar huis sturen;
2018-02-16;OBS 't Partoer;Burgum;groep 1/2a;22;Parttimer komt extra dag terug;
2018-02-16;De Trompetvogel;Nieuwegein;groep 4;22;Invaller via detacheringsbureau;
2018-02-16;De Trompetvogel;Nieuwegein;groep 5a;19;Parttimer komt extra dag terug;
2018-02-16;De Trompetvogel;Nieuwegein;groep 5b;22;Invaller via detacheringsbureau;
2018-02-16;Montessori kindcentrum de Plotter;Zutphen;groep 6/7/8;28;Klas verdelen;
2018-02-16;OBS De Zuidwester;Heiloo;groep 3;26;Parttimer komt extra dag terug;
2018-02-16;'t Schoolhuys;Houten;groep 4;24;Klas naar huis sturen;
2018-02-14;OBS De Zuidwester;Heiloo;groep 8;33;Anders of combinatie;
2018-02-16;De Tweemaster;Huizen;groep 4;26;Klas verdelen;
2018-02-16;De Tweemaster;Huizen;groep 1;8;Klas verdelen;
2018-02-16;De Tweemaster;Huizen;groep 7/8;29;Gepensioneerde voor de klas;
2018-02-16;De Tweemaster;Huizen;groep 6;24;Onbevoegde voor de klas;
2018-02-15;De Tweemaster;Huizen;groep 7/8;29;Gepensioneerde voor de klas;
2018-02-15;De Tweemaster;Huizen;groep 4;26;Parttimer komt extra dag terug;
2018-02-16;de Finneblom;Boornbergum;groep 7&8;22;Klas naar huis sturen;
2018-02-15;'t Schrijverke;Lelystad;groep 3/4;24;Onbevoegde voor de klas;
2018-02-16;Kbs de Catharijnepoort;Utrecht;groep 4;26;Klas naar huis sturen;
2018-02-16;Daltonschool De Poolster;Amsterdam;groep 3;24;Parttimer komt extra dag terug;
2018-02-16;Daltonschool De Poolster;Amsterdam;groep 1/2;20;Onbevoegde voor de klas;
2018-02-16;De Ceder;Veenendaal;groep 7;29;Klas naar huis sturen;
2018-02-15;Daltonschool De Poolster;Amsterdam;groep 1/2;20;Parttimer komt extra dag terug;
2018-02-15;Daltonschool De Poolster;Amsterdam;groep 3;24;Klas verdelen;
2018-02-14;Daltonschool De Poolster;Amsterdam;groep 1/2;20;Parttimer komt extra dag terug;
2018-02-14;Daltonschool De Poolster;Amsterdam;groep 3;24;Onbevoegde voor de klas;
2018-02-13;Daltonschool De Poolster;Amsterdam;groep 324;24;Onbevoegde voor de klas;
2018-02-12;Daltonschool De Poolster;Amsterdam;groep 3;24;Onbevoegde voor de klas;
2018-02-14;De Zonheuvel;Driebergen;groep 1-2;24;Directie of IB-er etc...;
2018-02-16;Cbs it harspit;Ternaard;groep 5/7;27;Parttimer komt extra dag terug;
2018-02-16;Tijo van eeghen;Aerdenhout;groep 8;29;Klas naar huis sturen;
2018-02-16;Tijo van eeghen;Aerdenhout;groep 4;29;Gepensioneerde voor de klas;
2018-02-16;De Trompetvogel;Nieuwegein;groep 5b;19;Parttimer komt extra dag terug;
2018-02-15;SBO de Vlieger;Leiden;groep 3;14;Onbevoegde voor de klas;
2018-02-15;SBO de Vlieger;Leiden;groep mb 5;15;Klas verdelen;
2018-02-15;SBO de Vlieger;Leiden;groep blauw 3;14;Onbevoegde voor de klas;
2018-02-16;SBO de Vlieger;Leiden;groep mb 5;15;Directie of IB-er etc...;
2018-02-16;SBO de Vlieger;Leiden;groep blauw 3;14;Klas naar huis sturen;
2018-02-16;de Telgenborch;Almelo;groep 1/2;26;Klas naar huis sturen;
2018-02-16;SBO de Vlieger;Leiden;groep bb 7;15;Directie of IB-er etc...;
2018-02-16;Daltonschool de Driesprong;Soest;groep 7;28;Klas naar huis sturen;
2018-02-15;Obs De Tandem;Zuidbroek;groep 6/7;24;Klas naar huis sturen;
1970-01-01;Contrabas;Capelle a/d IJssel;groep 3;22;Parttimer komt extra dag terug;
2018-02-16;Da costa;Nunspeet;groep 6;24;Klas naar huis sturen;
2018-02-15;KBS de Triangel;Amstelveen;groep 7c;25;Klas verdelen;
2018-02-16;Cantharel;Ermelo;groep 5/6;27;Parttimer komt extra dag terug;
2018-02-15;Vijverburgh;Zoetermeer;groep 7;20;Directie of IB-er etc...;
2018-02-16;Vijverburgh;Zoetermeer;groep 7;20;Directie of IB-er etc...;
2018-02-13;Vijverburgh;Zoetermeer;groep 8;24;Klas verdelen;
2018-02-15;Thomas van Aquino;Sneek;groep 6;26;Klas verdelen;
2018-02-16;Montessori;Hilversum;groep 3 4 5;25;Klas verdelen;
2018-02-16;Borgloschool;Deventer;groep 1/2;25;Klas naar huis sturen;
2018-02-15;Valkenhorst;Assen;groep 5;24;Klas verdelen;
2018-02-16;Valkenhorst;Assen;groep 5;24;Klas naar huis sturen;
2018-02-09;Bataviaschool;Amsterdam;groep 3;20;Parttimer komt extra dag terug;
2018-02-02;Bataviaschool;Amsterdam;groep 3;20;Onbevoegde voor de klas;
2018-01-26;Bataviaschool;Amsterdam;groep 3;20;Parttimer komt extra dag terug;
2018-01-19;Bataviaschool;Amsterdam;groep 3;20;Parttimer komt extra dag terug;
2018-01-12;Bataviaschool;Amsterdam;groep 3;20;Parttimer komt extra dag terug;
2018-02-14;PCBO Willem van Oranje;Apeldoorn;groep groep3;30;Parttimer komt extra dag terug;
2018-02-12;Montessorischool Muziekwijk;Almere;groep 3/4/5;29;Invaller via detacheringsbureau;
2018-02-15;PCBO Willem van Oranje;Apeldoorn;groep groep3;30;Parttimer komt extra dag terug;
2018-02-16;pcbo Willem van Oranje;Apeldoorn;groep groep3;30;Parttimer komt extra dag terug;
2018-02-13;Montessorischool Muziekwijk;Almere;groep 3/4/5;29;Gepensioneerde voor de klas;
2018-02-14;Montessorischool Muziekwijk;Almere;groep 3/4/5;29;Invaller via detacheringsbureau;
2018-02-15;Montessorischool Muziekwijk;Almere;groep 3/4/5;29;Invaller via detacheringsbureau;
2018-02-16;Montessorischool Muziekwijk;Almere;groep 3/4/5;29;Invaller via detacheringsbureau;
2018-02-12;De Veenvlinder;Spijkenisse;groep 6;23;Onbevoegde voor de klas;
2018-02-13;De Veenvlinder;Spijkenisse;groep 7;22;Directie of IB-er etc...;
2018-02-15;De Veenvlinder;Spijkenisse;groep 7;22;Klas naar huis sturen;
2018-02-16;De Veenvlinder;Spijkenisse;groep 8;24;Klas naar huis sturen;
2018-02-13;De Groeiplaneet;Krimpen a/d IJssel;groep 4;29;Parttimer komt extra dag terug;
2018-02-14;De Groeiplaneet;Krimpen a/d IJssel;groep 4;29;Parttimer komt extra dag terug;
2018-02-15;De Groeiplaneet;Krimpen a/d IJssel;groep 4;29;Parttimer komt extra dag terug;
2018-02-15;Cbs Eben Haëzer;Polsbroek;groep 5/6;24;Anders of combinatie;
2018-02-16;CBS Eben Haëzer;Polsbroek;groep 5/6;24;Anders of combinatie;
2018-02-16;De Driemaster;Lelystad;groep 7a;25;Anders of combinatie;
2018-02-15;Rk bs De Horizon;Ens;groep 7;22;Parttimer komt extra dag terug;
2018-02-16;Rk bs De Horizon;Ens;groep 7;22;Parttimer komt extra dag terug;
2018-02-15;OBS KlimOp;Zwaag;groep 5/6;18;Klas verdelen;
2018-02-16;OBS KlimOp;Zwaag;groep 5/6;18;Anders of combinatie;
2018-02-15;SWS Fondali;Creil;groep 1/2;20;Anders of combinatie;
2018-02-16;SWS Fondali;Creil;groep 1/2;20;Anders of combinatie;
2018-02-16;Sbo Universum;Amsterdam;groep 6;14;Klas naar huis sturen;
2018-02-16;Sbo Universum;Amsterdam;groep 7;10;Anders of combinatie;
2018-02-16;Ds. W. E. den Hertogschool;Den Haag;groep 4;25;Klas verdelen;
2018-02-16;CXNS-Basisschool De Vuursteen;Ede;groep 5;22;Klas naar huis sturen;
2017-12-05;De Heerdstee;Groningen;groep 1/2;23;Directie of IB-er etc...;
2018-01-18;De Heerdstee;Groningen;groep 1/2;23;Klas naar huis sturen;
2018-01-19;De Heerdstee;Groningen;groep 1/2;23;Klas naar huis sturen;
2018-02-16;rk basisschool de Startbaan;Sassenheim;groep 4;25;Klas naar huis sturen;
2018-02-15;CBS Smitshoek;Barendrecht;groep 7a;28;Klas verdelen;
2018-02-16;CBS Smitshoek;Barendrecht;groep 7a;28;Invaller via detacheringsbureau;
2018-02-13;Smitshoek;Barendrecht;groep 5c;25;Invaller via detacheringsbureau;
2018-02-12;De voorde;Rijswijk;groep 8;14;Onbevoegde voor de klas;
2018-02-13;De voorde;Rijswijk;groep 8;14;Onbevoegde voor de klas;
2018-02-15;'t Kofschip;Hoogeveen;groep 2/3;22;Klas naar huis sturen;
2018-02-16;'t Kofschip;Hoogeveen;groep 2/3;23;Klas naar huis sturen;
2018-02-15;De Flint;Deventer;groep 1;22;Klas naar huis sturen;
2018-02-15;obs Jan Harmenshof;Geldermalsen;groep 7;29;Parttimer komt extra dag terug;
2018-02-15;De cirkel;Haarlem;groep 2;25;Onbevoegde voor de klas;
2018-02-16;De cirkel;Haarlem;groep 2;25;Onbevoegde voor de klas;
2018-02-14;Schreuder;Amsterdam;groep 7;28;Parttimer komt extra dag terug;
2018-02-16;Schreuder;Amsterdam;groep 7;28;Invaller via detacheringsbureau;
2018-02-19;Schreuder;Amsterdam;groep 8;21;Invaller via detacheringsbureau;
2018-02-20;Schreuder;Amsterdam;groep 8;21;Invaller via detacheringsbureau;
